SJEDNICA,STATUS,RBr,AKT,POSTUPAK,PZ_PZE,PREDLAGATELJI_CE
9,NERASPRAVLJENI,43,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ISTRAŽNIM POVJERENSTVIMA,prvo čitanje,P.Z. 226,Klub zastupnika Živog zida i SNAGA-e;
9,IZGLASANI,6,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MIROVINSKIM OSIGURAVAJUĆIM DRUŠTVIMA,prvo čitanje,P.Z.E. 457,Vlada Republike Hrvatske
9,NERASPRAVLJENI,41,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MIROVINSKOM OSIGURANJU,prvo čitanje,P.Z. 368,zastupnik Mirando Mrsić;
9,IZGLASANI,1,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MIROVINSKOM OSIGURANJU,prvo čitanje,P.Z. 452,Vlada Republike Hrvatske
9,IZGLASANI,6,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MORSKOM RIBARSTVU,prvo čitanje,P.Z.E. 397,Vlada Republike Hrvatske;
9,IZGLASANI,15,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O OBNOVLJIVIM IZVORIMA ENERGIJE I VISOKOUČINKOVITOJ KOGENERACIJI,prvo čitanje,P.Z.E. 419,Vlada Republike Hrvatske;
9,IZGLASANI,4,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O OBVEZNIM MIROVINSKIM FONDOVIMA,prvo čitanje,P.Z. 455,Vlada Republike Hrvatske
9,IZGLASANI,3,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ODRŽIVOM GOSPODARENJU OTPADOM,prvo čitanje,P.Z.E. 443,Vlada Republike Hrvatske
9,IZGLASANI,2,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZU NA DOBIT,prvo čitanje,P.Z.E. 433,Vlada Republike Hrvatske
9,IZGLASANI,1,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZU NA DODANU VRIJEDNOST,prvo čitanje,P.Z.E. 432,Vlada Republike Hrvatske
9,IZGLASANI,3,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POREZU NA DOHODAK,prvo čitanje,P.Z. 434,Vlada Republike Hrvatske
9,IZGLASANI,4,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POSLOVIMA I DJELATNOSTIMA PROSTORNOG UREĐENJA I GRADNJE,prvo čitanje,P.Z.E. 398,Vlada Republike Hrvatske;
9,IZGLASANI,4,"PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O PROIZVODNJI, REMONTU I PROMETU NAORUŽANJA I VOJNE OPREME",,P.Z. 444,Vlada Republike Hrvatske
9,NERASPRAVLJENI,40,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O RODILJNIM I RODITELJSKIM POTPORAMA,prvo čitanje,P.Z. 305,Klub zastupnika SDP-a;
9,IZGLASANI,13,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ZAŠTITI I OČUVANJU KULTURNIH DOBARA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 415,Vlada Republike Hrvatske;
9,IZGLASANI,34,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ZAŠTITI OKOLIŠA,prvo čitanje,P.Z.E. 429,Vlada Republike Hrvatske;
9,IZGLASANI,23,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ZAŠTITI POTROŠAČA,prvo čitanje,P.Z.E. 408,Vlada Republike Hrvatske;
9,IZGLASANI,3,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O DODATKU NA MIROVINE OSTVARENE PREMA ZAKONU O MIROVINSKOM OSIGURANJU,prvo čitanje,P.Z. 454,Vlada Republike Hrvatske
9,NERASPRAVLJENI,25,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O ELEKTRONIČKIM KOMUNIKACIJAMA,prvo čitanje,P.Z. 400,zastupnik Miro Bulj;
9,NERASPRAVLJENI,24,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O UPRAVLJANJU DRŽAVNOM IMOVINOM,prvo čitanje,P.Z. 361,zastupnik Miro Bulj;
9,NERASPRAVLJENI,46,PRIJEDLOG ZAKONA O IZMJENAMA OBITELJSKOG ZAKONA,prvo čitanje,P.Z. 228,zastupnik Ivan Pernar;
9,NERASPRAVLJENI,31,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O DEVIZNOM POSLOVANJU,prvo čitanje,P.Z. 355,Klub zastupnika Živog zida i SNAGA-e;
9,NERASPRAVLJENI,55,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O SOCIJALNOJ SKRBI,prvo čitanje,P.Z. 353,Klub zastupnika GLAS-a i HSU-a;
9,NERASPRAVLJENI,54,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O STRANCIMA,prvo čitanje,P.Z. 354,Klub zastupnika GLAS-a i HSU-a;
9,NERASPRAVLJENI,23,PRIJEDLOG ZAKONA O IZMJENI I DOPUNAMA OVRŠNOG ZAKONA,prvo čitanje,P.Z. 325,"Klub zastupnika Živoga zida i SNAGA-e, Klub zastupnika Mosta nezavisnih lista i Klub zastupnika HSS-a;"
9,NERASPRAVLJENI,44,PRIJEDLOG ZAKONA O IZMJENI I DOPUNAMA ZAKONA O TRŽIŠTU TOPLINSKE ENERGIJE,prvo čitanje,P.Z. 232,Klub zastupnika Živog zida i SNAGA-e;
9,NERASPRAVLJENI,49,PRIJEDLOG ZAKONA O IZMJENI I DOPUNI ZAKONA O HRVATSKOJ BANCI ZA OBNOVU I RAZVITAK,prvo čitanje,P.Z. 324,zastupnica Ivana Ninčević Lesandrić;
9,NERASPRAVLJENI,50,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O KAZNENOM POSTUPKU,prvo čitanje,P.Z. 322,zastupnik Ranko Ostojić;
9,NERASPRAVLJENI,30,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O MIROVINSKOM OSIGURANJU,prvo čitanje,P.Z. 346,Klub zastupnika Živog zida i SNAGA-e;
9,NERASPRAVLJENI,32,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O OBVEZNIM ODNOSIMA,prvo čitanje,P.Z. 356,Klub zastupnika Živog zida i SNAGA-e;
9,NERASPRAVLJENI,58,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O ODGOJU I OBRAZOVANJU U OSNOVNOJ I SREDNJOJ ŠKOLI,prvo čitanje,P.Z. 425,Klub zastupnika Mosta nezavisnih lista;
9,NERASPRAVLJENI,4,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O POREZU NA DOHODAK,prvo čitanje,P.Z. 446,Klub zastupnika SDP-a
9,IZGLASANI,5,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O POREZU NA PROMET NEKRETNINA,prvo čitanje,P.Z. 436,Vlada Republike Hrvatske
9,NERASPRAVLJENI,1,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O POSTUPKU IZVANREDNE UPRAVE U TRGOVAČKIM DRUŠTVIMA OD SISTEMSKOG ZNAČAJA ZA REPUBLIKU HRVATSKU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 448,zastupnik Boris Miletić
9,IZGLASANI,38,PRIJEDLOG ZAKONA O KNJIŽNICAMA I KNJIŽNIČNOJ DJELATNOSTI,prvo čitanje,P.Z. 431,Vlada Republike Hrvatske;
9,IZGLASANI,1,PRIJEDLOG ZAKONA O LUČKIM KAPETANIJAMA,prvo čitanje,P.Z.E. 382,Vlada Republike Hrvatske;
9,NERASPRAVLJENI,29,PRIJEDLOG ZAKONA O NACIONALNOJ NAKNADI ZA STAROST,prvo čitanje,P.Z. 347,Klub zastupnika Živog zida i SNAGA-e;
9,IZGLASANI,7,PRIJEDLOG ZAKONA O OTOCIMA,prvo čitanje,P.Z. 413,Vlada Republike Hrvatske;
9,IZGLASANI,1,PRIJEDLOG ZAKONA O OVLASTI VLADE REPUBLIKE HRVATSKE DA UREDBAMA UREĐUJE POJEDINA PITANJA IZ DJELOKRUGA HRVATSKOGA SABORA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 447,Vlada Republike Hrvatske
9,IZGLASANI,29,PRIJEDLOG ZAKONA O PODACIMA I INFORMACIJAMA U ZDRAVSTVU,prvo čitanje,P.Z.E. 422,Vlada Republike Hrvatske;
9,IZGLASANI,27,PRIJEDLOG ZAKONA O POLJOPRIVREDI,prvo čitanje,P.Z.E. 416,Vlada Republike Hrvatske;
9,IZGLASANI,8,PRIJEDLOG ZAKONA O POTPOMOGNUTIM PODRUČJIMA,prvo čitanje,P.Z. 410,Vlada Republike Hrvatske;
9,IZGLASANI,25,PRIJEDLOG ZAKONA O PRISTUPAČNOSTI MREŽNIH STRANICA I PROGRAMSKIH RJEŠENJA ZA POKRETNE UREĐAJE TIJELA JAVNOG SEKTORA,prvo čitanje,P.Z.E. 409,Vlada Republike Hrvatske;
9,NERASPRAVLJENI,1,"PRIJEDLOG ZAKONA O PROVEDBI UREDBE (EU) 2018/302 EUROPSKOG PARLAMENTA I VIJEĆA OD 28. VELJAČE 2018. O RJEŠAVANJU PITANJA NEOPRAVDANOG GEOGRAFSKOG BLOKIRANJA I DRUGIH OBLIKA DISKRIMINACIJE NA UNUTARNJEM TRŽIŠTU NA TEMELJU DRŽAVLJANSTVA, MJESTA BORAVIŠTA ILI MJESTA POSLOVNOG NASTANA KLIJENATA TE O IZMJENI UREDBI (EZ) 2006/2004 I (EU) 2017/2394 I DIREKTIVE 2009/22/EZ",prvo čitanje,P.Z.E. 458,Vlada Republike Hrvatske
9,IZGLASANI,11,PRIJEDLOG ZAKONA O PROVEDBI UREDBE (EU) BR. 2017/1131 O NOVČANIM FONDOVIMA,prvo čitanje,P.Z.E. 404,Vlada Republike Hrvatske;
9,IZGLASANI,30,PRIJEDLOG ZAKONA O PROVEDBI UREDBE (EU) BR. 536/2014 EUROPSKOG PARLAMENTA I VIJEĆA OD 16. TRAVNJA 2014. O KLINIČKIM ISPITIVANJIMA LIJEKOVA ZA PRIMJENU KOD LJUDI TE O STAVLJANJU IZVAN SNAGE DIREKTIVE 2001/20/EZ,prvo čitanje,P.Z.E. 423,Vlada Republike Hrvatske;
9,NERASPRAVLJENI,28,PRIJEDLOG ZAKONA O SAMOOPSKRBI ELEKTRIČNOM ENERGIJOM IZ OBNOVLJIVIH IZVORA ENERGIJE,prvo čitanje,P.Z. 360,Klub zastupnika Mosta nezavisnih lista;
9,IZGLASANI,12,PRIJEDLOG ZAKONA O STAMBENOM ZBRINJAVANJU NA POTPOMOGNUTIM PODRUČJIMA,prvo čitanje,P.Z. 411,Vlada Republike Hrvatske;
9,IZGLASANI,2,PRIJEDLOG ZAKONA O STAŽU OSIGURANJA S POVEĆANIM TRAJANJEM,prvo čitanje,P.Z. 453,Vlada Republike Hrvatske
9,NERASPRAVLJENI,27,PRIJEDLOG ZAKONA O SUDOVIMA,prvo čitanje,P.Z. 402,Klub zastupnika Mosta nezavisnih lista;
9,IZGLASANI,10,PRIJEDLOG ZAKONA O SUDSKIM PRISTOJBAMA,prvo čitanje,P.Z. 441,Vlada Republike Hrvatske
9,NERASPRAVLJENI,4,PRIJEDLOG ZAKONA O TOPLINARSTVU,prvo čitanje,P.Z. 450,Klub zastupnika Mosta nezavisnih lista
9,IZGLASANI,9,PRIJEDLOG ZAKONA O TROŠARINAMA,prvo čitanje,P.Z.E. 440,Vlada Republike Hrvatske
9,IZGLASANI,35,PRIJEDLOG ZAKONA O UBLAŽAVANJU I UKLANJANJU POSLJEDICA PRIRODNIH NEPOGODA,prvo čitanje,P.Z. 428,Vlada Republike Hrvatske;
9,IZGLASANI,8,PRIJEDLOG ZAKONA O UDŽBENICIMA I DRUGIM OBRAZOVNIM MATERIJALIMA ZA OSNOVNU I SREDNJU ŠKOLU,prvo čitanje,P.Z. 451,Vlada Republike Hrvatske
9,IZGLASANI,5,PRIJEDLOG ZAKONA O UZGOJU DOMAĆIH ŽIVOTINJA,prvo čitanje,P.Z.E. 399,Vlada Republike Hrvatske;
9,IZGLASANI,37,PRIJEDLOG ZAKONA O VINU,prvo čitanje,P.Z.E. 430,Vlada Republike Hrvatske;
9,IZGLASANI,3,PRIJEDLOG ZAKONA O VJEŽBENICIMA U PRAVOSUDNIM TIJELIMA I PRAVOSUDNOM ISPITU,prvo čitanje,P.Z. 396,Vlada Republike Hrvatske;
9,NERASPRAVLJENI,42,PRIJEDLOG ZAKONA O ZAŠTITI DUŽNIKA U POSEBNIM SLUČAJEVIMA PRIJENOSA TRAŽBINA,prvo čitanje,P.Z. 222,Klub zastupnika Živog zida i SNAGA-e;
9,IZGLASANI,19,PRIJEDLOG ZAKONA O ZAŠTITI OD SVJETLOSNOG ONEČIŠĆENJA,prvo čitanje,P.Z. 407,Vlada Republike Hrvatske;
9,IZGLASANI,5,PRIJEDLOG ZAKONA O ZAŠTITI PRIJAVITELJA NEPRAVILNOSTI,prvo čitanje,P.Z. 445,Vlada Republike Hrvatske
9,IZGLASANI,28,PRIJEDLOG ZAKONA O ŽIGU,prvo čitanje,P.Z.E. 417,Vlada Republike Hrvatske;
9,IZGLASANI,50,PROGRAMSKO I FINANCIJSKO IZVJEŠĆE HRVATSKOG OLIMPIJSKOG ODBORA ZA 2017. GODINU,,,Hrvatski olimpijski odbor;
10,IZGLASANI,1,"a) IZVJEŠĆE O SASTANCIMA EUROPSKOG VIJEĆA I EUROPSKOG VIJEĆA (ČLANAK 50.) ODRŽANIH U BRUXELLESU, 28. I 29. LIPNJA 2018.; b) IZVJEŠĆE O SASTANCIMA EUROPSKOG VIJEĆA I EUROPSKOG VIJEĆA (ČLANAK 50.) I SASTANKU DRŽAVA ČLANICA EUROPODRUČJA (EURO SUMMIT) ODRŽANIH U BRUXELLESU, 17. I 18. LISTOPADA 2018.",,,
10,NERASPRAVLJENI,27,a) PRIJEDLOG ODLUKE O RAZRJEŠENJU DIJELA ČLANOVA VIJEĆA ZA ZAŠTITU TRŽIŠNOG NATJECANJA; b) PRIJEDLOG ODLUKE O IMENOVANJU DIJELA ČLANOVA VIJEĆA ZA ZAŠTITU TRŽIŠNOG NATJECANJA,,,Vlada Republike Hrvatske
10,NERASPRAVLJENI,25,a) PRIJEDLOG ODLUKE O RAZRJEŠENJU PREDSJEDNICE I DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA ODGOJ I OBRAZOVANJE; b) PRIJEDLOG ODLUKE O IMENOVANJU PREDSJEDNIKA I DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA ODGOJ I OBRAZOVANJE,,,Vlada Republike Hrvatske;
10,NERASPRAVLJENI,26,a) PRIJEDLOG ODLUKE O RAZRJEŠENJU PREDSJEDNIKA I ČLANOVA UPRAVNOG VIJEĆA AGENCIJE ZA ZNANOST I VISOKO OBRAZOVANJE; b) PRIJEDLOG ODLUKE O IMENOVANJU PREDSJEDNICE I ČLANOVA UPRAVNOG VIJEĆA AGENCIJE ZA ZNANOST I VISOKO OBRAZOVANJE,,,Vlada Republike Hrvatske;
10,IZGLASANI,14,"DAVANJE MIŠLJENJA ODBORA ZA USTAV, POSLOVNIK I POLITIČKI SUSTAV NA TEMELJU ZAHTJEVA ZA MIŠLJENJE O POVREDI POSLOVNIKA HRVATSKOGA SABORA KOJI JE PODNIO ZASTUPNIK SAŠA ĐUJIĆ",,,
10,NERASPRAVLJENI,15,"GODIŠNJE IZVJEŠĆE HRVATSKE AGENCIJE ZA MALO GOSPODARSTVO, INOVACIJE I INVESTICIJE ZA 2017. GODINU",,,"Hrvatska agencija za malo gospodarstvo, inovacije i investicije"
10,NERASPRAVLJENI,47,GODIŠNJE IZVJEŠĆE HRVATSKE AGENCIJE ZA NADZOR FINANCIJSKIH USLUGA ZA 2016. GODINU,,,Hrvatska agencija za nadzor financijskih usluga;
10,NERASPRAVLJENI,8,GODIŠNJE IZVJEŠĆE O DRŽAVNIM POTPORAMA ZA 2017. GODINU,,,Vlada Republike Hrvatske
10,NERASPRAVLJENI,48,GODIŠNJE IZVJEŠĆE O POSLOVANJU FINANCIJSKE AGENCIJE ZA 2017. GODINU,,,Financijska agencija
10,NERASPRAVLJENI,16,GODIŠNJE IZVJEŠĆE O PROVEDBI STRATEGIJE I ZAKONA O ODNOSIMA REPUBLIKE HRVATSKE S HRVATIMA IZVAN REPUBLIKE HRVATSKE ZA 2017. GODINU,,,Središnji državni ured za Hrvate izvan Republike Hrvatske;
10,NERASPRAVLJENI,20,GODIŠNJE IZVJEŠĆE O RADU DRŽAVNE KOMISIJE ZA KONTROLU POSTUPAKA JAVNE NABAVE ZA 2017. GODINU,,,Državna komisija za kontrolu postupaka javne nabave;
10,NERASPRAVLJENI,14,GODIŠNJE IZVJEŠĆE O RADU NADZORNOG ODBORA HRT-a TE PROVEDBI NADZORA ZAKONITOSTI RADA I POSLOVANJA HRT-a ZA RAZDOBLJE OD 1. SIJEČNJA 2017. DO 31. PROSINCA 2017. GODINE,,,Hrvatska radiotelevizija
10,IZGLASANI,77,GODIŠNJI IZVJEŠTAJ O RADU NACIONALNE ZAKLADE ZA RAZVOJ CIVILNOGA DRUŠTVA ZA 2017. GODINU,,,
10,IZGLASANI,79,"INTERPELACIJA O RADU VLADE REPUBLIKE HRVATSKE RADI NEČINJENJA VLADE REPUBLIKE HRVATSKE U VEZI S UČESTALOM ZLOUPORABOM USTAŠKOG POZDRAVA ""ZA DOM SPREMNI""",,,
10,NERASPRAVLJENI,79,INTERPELACIJA O RADU VLADE REPUBLIKE HRVATSKE RADI NEUSPJEHA VLADE REPUBLIKE HRVATSKE U PROVOĐENJU STRUKTURNIH REFORMI,,,23 zastupnika u Hrvatskome saboru;
10,IZGLASANI,2,IZVJEŠĆE MANDATNO-IMUNITETNOG POVJERENSTVA O POČETKU MIROVANJA ZASTUPNIČKOG MANDATA ZASTUPNIKA BORISA MILETIĆA I POČETKU OBNAŠANJA ZASTUPNIČKE DUŽNOSTI ZAMJENIKA ZASTUPNIKA EMILA DAUSA,,,
10,IZGLASANI,1,IZVJEŠĆE MANDATNO-IMUNITETNOG POVJERENSTVA O PRESTANKU ZASTUPNIČKOG MANDATA ZASTUPNIKA dr.sc. IVANA KOVAČIĆA,,,
10,NERASPRAVLJENI,10,IZVJEŠĆE O KORIŠTENJU EUROPSKIH STRUKTURNIH I INVESTICIJSKIH FONDOVA I PRETPRISTUPNIH PROGRAMA POMOĆI EUROPSKE UNIJE ZA RAZDOBLJE OD 1. SIJEČNJA DO 30. LIPNJA 2017. GODINE,,,Vlada Republike Hrvatske;
10,IZGLASANI,15,IZVJEŠĆE O OBAVLJENOJ REVIZIJI GODIŠNJEG IZVJEŠTAJA O IZVRŠENJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2017. GODINU,,,
10,NERASPRAVLJENI,7,IZVJEŠĆE O OSTVARIVANJU PRAVA NA BESPLATNU PRAVNU POMOĆ I UTROŠKU SREDSTAVA U 2017. GODINI,,,Vlada Republike Hrvatske
10,NERASPRAVLJENI,24,IZVJEŠĆE O POSLOVANJU FONDA HRVATSKIH BRANITELJA IZ DOMOVINSKOG RATA I ČLANOVA NJIHOVIH OBITELJI ZA 2017. GODINU,,,Upravni odbor Fonda hrvatskih branitelja iz Domovinskog rata i članova njihovih obitelji
10,NERASPRAVLJENI,14,IZVJEŠĆE O POSLOVANJU HRVATSKE RADIOTELEVIZIJE ZA 2016. GODINU,,,Glavni ravnatelj Hrvatske radiotelevizije;
10,NERASPRAVLJENI,15,IZVJEŠĆE O POSLOVANJU HRVATSKE RADIOTELEVIZIJE ZA 2017. GODINU,,,glavni ravnatelj Hrvatske radiotelevizije
10,NERASPRAVLJENI,17,IZVJEŠĆE O RADU DRŽAVNOG ODVJETNIŠTVA REPUBLIKE HRVATSKE ZA 2017. GODINU,,,Državno odvjetništvo Republike Hrvatske;
10,NERASPRAVLJENI,18,IZVJEŠĆE O RADU HRVATSKE ENERGETSKE REGULATORNE AGENCIJE ZA 2017. GODINU I IZVJEŠĆE O OSTVARENJU PRORAČUNA HRVATSKE ENERGETSKE REGULATORNE AGENCIJE ZA 2017. GODINU,,,Hrvatska energetska regulatorna agencija;
10,NERASPRAVLJENI,23,IZVJEŠĆE O RADU HRVATSKOG MEMORIJALNO-DOKUMENTACIJSKOG CENTRA DOMOVINSKOG RATA ZA 2017.,,,Hrvatski memorijalno-dokumentacijski centar Domovinskog rata;
10,NERASPRAVLJENI,28,IZVJEŠĆE O RADU NACIONALNOG VIJEĆA ZA PRAĆENJE PROVEDBE STRATEGIJE SUZBIJANJA KORUPCIJE ZA RAZDOBLJE OD 27. LISTOPADA 2017. GODINE DO 15. SRPNJA 2018. GODINE,,,Nacionalno vijeće za praćenje provedbe Strategije suzbijanja korupcije
10,NERASPRAVLJENI,80,IZVJEŠĆE O RADU ODBORA ZA ETIKU U ZNANOSTI I VISOKOM OBRAZOVANJU U 2016. GODINI,,,Odbor za etiku u znanosti i visokom obrazovanju;
10,NERASPRAVLJENI,81,IZVJEŠĆE O RADU ODBORA ZA ETIKU U ZNANOSTI I VISOKOM OBRAZOVANJU ZA 2017. GODINU,,,Odbor za etiku u znanosti i visokom obrazovanju;
10,NERASPRAVLJENI,21,IZVJEŠĆE O RADU ODBORA ZA EUROPSKE POSLOVE ZA RAZDOBLJE OD 28. LISTOPADA 2016. DO 31. PROSINCA 2017. GODINE,,,Odbor za europske poslove;
10,NERASPRAVLJENI,13,IZVJEŠĆE O RADU POVJERENSTVA ZA ODLUČIVANJE O SUKOBU INTERESA ZA 2017. GODINU,,,Povjerenstvo za odlučivanje o sukobu interesa;
10,NERASPRAVLJENI,8,IZVJEŠĆE O RADU PROBACIJSKE SLUŽBE ZA 2017. GODINU,,,Vlada Republike Hrvatske
10,IZGLASANI,78,IZVJEŠĆE O RADU UPRAVNOG VIJEĆA HINE ZA 2017. GODINU,,,
10,NERASPRAVLJENI,29,IZVJEŠĆE O RADU VIJEĆA ZA ELEKTRONIČKE MEDIJE I AGENCIJE ZA ELEKTRONIČKE MEDIJE ZA 2017. GODINU,,,Vijeće za elektroničke medije i Agencija za elektroničke medije
10,NERASPRAVLJENI,9,"IZVJEŠĆE O STANJU I RADU KAZNIONICA, ZATVORA I ODGOJNIH ZAVODA ZA 2017. GODINU",,,Vlada Republike Hrvatske
10,NERASPRAVLJENI,12,"IZVJEŠĆE O STANJU I UPRAVLJANJU ROBNIM ZALIHAMA ZA 2017. GODINU, S FINANCIJSKIM POKAZATELJIMA",,,Vlada Republike Hrvatske
10,NERASPRAVLJENI,12,IZVJEŠĆE O UČINCIMA PROVEDBE ZAKONA O OTOCIMA U 2017. GODINI,,,Vlada Republike Hrvatske
10,NERASPRAVLJENI,11,IZVJEŠĆE O UREDBI KOJU JE VLADA REPUBLIKE HRVATSKE DONIJELA NA TEMELJU ZAKONSKE OVLASTI,,,Vlada Republike Hrvatske;
10,NERASPRAVLJENI,46,IZVJEŠĆE PREDSJEDNIKA VRHOVNOG SUDA REPUBLIKE HRVATSKE O STANJU SUDBENE VLASTI ZA 2017. GODINU,,,predsjednik Vrhovnog suda;
10,IZGLASANI,12,KONAČNI PRIJEDLOG ZAKONA O BRDSKO-PLANINSKIM PODRUČJIMA,drugo čitanje,P.Z. 412,Vlada Republike Hrvatske
10,NERASPRAVLJENI,3,KONAČNI PRIJEDLOG ZAKONA O DJELATNOSTI SOCIJALNOG RADA,drugo čitanje,P.Z. 405,Vlada Republike Hrvatske
10,IZGLASANI,76,KONAČNI PRIJEDLOG ZAKONA O DRŽAVNOJ IZMJERI I KATASTRU NEKRETNINA,drugo čitanje,P.Z.E. 363,Vlada Republike Hrvatske
10,IZGLASANI,16,KONAČNI PRIJEDLOG ZAKONA O DRŽAVNOM INSPEKTORATU,drugo čitanje,P.Z. 459,Vlada Republike Hrvatske
10,IZGLASANI,8,KONAČNI PRIJEDLOG ZAKONA O FISKALNOJ ODGOVORNOSTI,drugo čitanje,P.Z.E. 403,Vlada Republike Hrvatske
10,IZGLASANI,8,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA KAZNENOG ZAKONA,drugo čitanje,P.Z.E. 384,Vlada Republika Hrvatske
10,IZGLASANI,10,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA OPĆEG POREZNOG ZAKONA,drugo čitanje,P.Z. 438,Vlada Republike Hrvatske
10,IZGLASANI,23,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA PREKRŠAJNOG ZAKONA,drugo čitanje,P.Z. 394,Vlada Republike Hrvatske
10,IZGLASANI,11,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ADMINISTRATIVNOJ SURADNJI U PODRUČJU POREZA,drugo čitanje,P.Z.E. 439,Vlada Republike Hrvatske
10,IZGLASANI,21,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O DOBROVOLJNIM MIROVINSKIM FONDOVIMA,drugo čitanje,P.Z.E. 456,Vlada Republike Hrvatske
10,IZGLASANI,8,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O DOPRINOSIMA,drugo čitanje,P.Z. 435,Vlada Republike Hrvatske
10,NERASPRAVLJENI,4,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O EDUKACIJSKO-REHABILITACIJSKOJ DJELATNOSTI,drugo čitanje,P.Z. 406,Vlada Republike Hrvatske
10,IZGLASANI,7,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ENERGETSKOJ UČINKOVITOSTI,drugo čitanje,P.Z.E. 420,Vlada Republike Hrvatske
10,IZGLASANI,9,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O FISKALIZACIJI U PROMETU GOTOVINOM,drugo čitanje,P.Z. 437,Vlada Republike Hrvatske
10,NERASPRAVLJENI,49,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O IZBORIMA ZASTUPNIKA U HRVATSKI SABOR,drugo čitanje,P.Z. 11,Klub zastupnika Mosta nezavisnih lista;
10,IZGLASANI,18,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O IZVRŠAVANJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA 2018. GODINU,drugo čitanje,P.Z. 497,Vlada Republike Hrvatske
10,IZGLASANI,22,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MIROVINSKIM OSIGURAVAJUĆIM DRUŠTVIMA,drugo čitanje,P.Z.E. 457,Vlada Republike Hrvatske
10,IZGLASANI,17,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MIROVINSKOM OSIGURANJU,drugo čitanje,P.Z. 452,Vlada Republike Hrvatske
10,NERASPRAVLJENI,8,KONAČNI PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O MORSKOM RIBARSTVU,drugo čitanje,P.Z.E. 397,Vlada Republike Hrvatske
